year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,date
2021,1,OO,SkyWest Airlines Inc.,ABR,"Aberdeen, SD: Aberdeen Regional",62.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,275.0,186.0,89.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",81.0,4.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,914.0,0.0,704.0,0.0,0.0,210.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,AEX,"Alexandria, LA: Alexandria International",7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,ALB,"Albany, NY: Albany International",31.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,281.0,196.0,0.0,0.0,0.0,85.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,ALS,"Alamosa, CO: San Luis Valley Regional/Bergman Field",53.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1041.0,960.0,0.0,0.0,0.0,81.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,APN,"Alpena, MI: Alpena County Regional",52.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,402.0,295.0,40.0,67.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,ASE,"Aspen, CO: Aspen Pitkin County Sardy Field",613.0,101.0,67.0,4.0,0.0,1.0,29.0,4.0,7.0,6060.0,3329.0,138.0,0.0,101.0,2492.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",70.0,6.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,188.0,135.0,26.0,27.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,ATW,"Appleton, WI: Appleton International",13.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,977.0,275.0,0.0,702.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,ATY,"Watertown, SD: Watertown Regional",53.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,485.0,112.0,0.0,0.0,0.0,373.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",83.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,239.0,79.0,0.0,0.0,0.0,160.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,BDL,"Hartford, CT: Bradley International",38.0,6.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,331.0,173.0,158.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,BFF,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",53.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,287.0,90.0,0.0,0.0,0.0,197.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",138.0,10.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,272.0,227.0,0.0,0.0,0.0,45.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,BGM,"Binghamton, NY: Greater Binghamton/Edwin A. Link Field",4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,37.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",123.0,16.0,13.0,2.0,1.0,0.0,0.0,1.0,0.0,735.0,602.0,74.0,59.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,BIL,"Billings, MT: Billings Logan International",249.0,30.0,20.0,6.0,1.0,0.0,3.0,0.0,2.0,2691.0,919.0,1551.0,23.0,0.0,198.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",267.0,26.0,17.0,2.0,0.0,0.0,7.0,4.0,1.0,1679.0,1272.0,42.0,0.0,0.0,365.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,BJI,"Bemidji, MN: Bemidji Regional",62.0,11.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,515.0,317.0,198.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",64.0,5.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,195.0,52.0,0.0,0.0,0.0,143.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",418.0,62.0,40.0,4.0,4.0,0.0,14.0,7.0,0.0,4230.0,2634.0,186.0,393.0,0.0,1017.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",708.0,56.0,41.0,10.0,0.0,0.0,5.0,3.0,1.0,2675.0,1685.0,670.0,0.0,0.0,320.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,BOS,"Boston, MA: Logan International",7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,114.0,71.0,43.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,BRD,"Brainerd, MN: Brainerd Lakes Regional",52.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1044.0,1044.0,0.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,BTM,"Butte, MT: Bert Mooney",56.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1068.0,1068.0,0.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,BUR,"Burbank, CA: Bob Hope",234.0,13.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,974.0,491.0,198.0,0.0,0.0,285.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",15.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,104.0,29.0,0.0,0.0,0.0,75.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",208.0,19.0,14.0,2.0,1.0,0.0,2.0,3.0,4.0,2791.0,1559.0,1102.0,23.0,0.0,107.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,CDC,"Cedar City, UT: Cedar City Regional",52.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,95.0,0.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,CGI,"Cape Girardeau, MO: Cape Girardeau Regional",53.0,8.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,475.0,66.0,24.0,0.0,0.0,385.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",32.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",231.0,38.0,22.0,6.0,1.0,1.0,8.0,6.0,0.0,4644.0,1756.0,2077.0,26.0,394.0,391.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,CIU,"Sault Ste. Marie, MI: Chippewa County International",61.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,150.0,150.0,0.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",53.0,8.0,5.0,0.0,0.0,0.0,3.0,2.0,0.0,1612.0,1164.0,0.0,0.0,0.0,448.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",67.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,322.0,0.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",162.0,20.0,17.0,2.0,1.0,0.0,0.0,1.0,0.0,747.0,602.0,122.0,23.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",64.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,180.0,88.0,92.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,CMX,"Hancock/Houghton, MI: Houghton County Memorial",62.0,6.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,417.0,125.0,0.0,0.0,0.0,292.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,CNY,"Moab, UT: Canyonlands Field",31.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,102.0,86.0,0.0,0.0,0.0,16.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,COD,"Cody, WY: Yellowstone Regional",41.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,280.0,280.0,0.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",361.0,36.0,25.0,2.0,1.0,0.0,8.0,5.0,5.0,2343.0,1652.0,33.0,104.0,0.0,554.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,CPR,"Casper, WY: Casper/Natrona County International",129.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,359.0,325.0,34.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",119.0,12.0,11.0,0.0,0.0,0.0,1.0,4.0,0.0,389.0,345.0,0.0,0.0,0.0,44.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,CYS,"Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",31.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,36.0,17.0,0.0,0.0,0.0,19.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",55.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,359.0,0.0,0.0,0.0,0.0,359.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",69.0,13.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,330.0,303.0,27.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,DDC,"Dodge City, KS: Dodge City Regional",53.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,111.0,0.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,DEC,"Decatur, IL: Decatur Airport",53.0,4.0,1.0,1.0,1.0,0.0,1.0,11.0,0.0,877.0,684.0,39.0,107.0,0.0,47.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",5653.0,551.0,412.0,51.0,11.0,1.0,76.0,49.0,3.0,56859.0,39975.0,7253.0,1154.0,266.0,8211.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1953.0,400.0,207.0,50.0,45.0,1.0,97.0,55.0,8.0,41635.0,15447.0,7021.0,5352.0,20.0,13795.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,DIK,"Dickinson, ND: Dickinson - Theodore Roosevelt Regional",34.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,89.0,0.0,0.0,0.0,0.0,89.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,DLH,"Duluth, MN: Duluth International",82.0,12.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,576.0,520.0,56.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",283.0,25.0,12.0,1.0,1.0,0.0,11.0,2.0,1.0,1902.0,395.0,93.0,302.0,0.0,1112.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",189.0,22.0,12.0,0.0,1.0,0.0,9.0,9.0,0.0,989.0,557.0,0.0,42.0,0.0,390.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",1002.0,162.0,118.0,35.0,5.0,1.0,3.0,4.0,3.0,13982.0,10382.0,2897.0,544.0,17.0,142.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,DVL,"Devils Lake, ND: Devils Lake Regional",53.0,5.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,1011.0,952.0,0.0,0.0,0.0,59.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,EAR,"Kearney, NE: Kearney Regional",61.0,11.0,10.0,1.0,0.0,0.0,0.0,3.0,1.0,408.0,380.0,28.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,EAU,"Eau Claire, WI: Chippewa Valley Regional",62.0,8.0,5.0,0.0,0.0,0.0,3.0,8.0,0.0,869.0,532.0,0.0,0.0,0.0,337.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",169.0,22.0,13.0,5.0,0.0,0.0,4.0,1.0,2.0,1399.0,567.0,576.0,0.0,0.0,256.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,EKO,"Elko, NV: Elko Regional",56.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,95.0,95.0,0.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,ELP,"El Paso, TX: El Paso International",66.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,434.0,0.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,ESC,"Escanaba, MI: Delta County",52.0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,938.0,907.0,0.0,31.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",325.0,33.0,26.0,1.0,0.0,0.0,6.0,0.0,0.0,1453.0,1140.0,60.0,0.0,0.0,253.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",31.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,297.0,0.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,FAR,"Fargo, ND: Hector International",157.0,24.0,19.0,1.0,0.0,0.0,4.0,0.0,0.0,2002.0,962.0,829.0,0.0,0.0,211.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",515.0,38.0,29.0,3.0,0.0,0.0,6.0,0.0,2.0,2915.0,1523.0,1064.0,0.0,0.0,328.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",132.0,17.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,643.0,627.0,16.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",171.0,18.0,7.0,2.0,0.0,0.0,9.0,17.0,2.0,1746.0,273.0,380.0,0.0,0.0,1093.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,FNT,"Flint, MI: Bishop International",27.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,105.0,47.0,0.0,0.0,0.0,58.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",179.0,27.0,19.0,5.0,0.0,0.0,3.0,3.0,0.0,4354.0,1876.0,1603.0,0.0,0.0,875.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,FSM,"Fort Smith, AR: Fort Smith Regional",70.0,7.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,338.0,187.0,0.0,0.0,0.0,151.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",191.0,26.0,14.0,3.0,0.0,0.0,9.0,8.0,1.0,1828.0,1002.0,155.0,0.0,0.0,671.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,GCC,"Gillette, WY: Gillette Campbell County",50.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,81.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,GEG,"Spokane, WA: Spokane International",264.0,19.0,9.0,6.0,1.0,1.0,2.0,0.0,1.0,1887.0,460.0,1183.0,21.0,64.0,159.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,GFK,"Grand Forks, ND: Grand Forks International",57.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,812.0,119.0,693.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",304.0,22.0,15.0,0.0,0.0,0.0,7.0,0.0,0.0,2476.0,1394.0,0.0,0.0,0.0,1082.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,GNV,"Gainesville, FL: Gainesville Regional",31.0,5.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,244.0,159.0,0.0,26.0,0.0,59.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,55.0,0.0,0.0,0.0,0.0,55.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",144.0,12.0,11.0,1.0,0.0,0.0,0.0,1.0,1.0,456.0,397.0,59.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",50.0,10.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,479.0,42.0,0.0,0.0,0.0,437.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,GTF,"Great Falls, MT: Great Falls International",177.0,10.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1444.0,1395.0,0.0,0.0,0.0,49.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",86.0,10.0,6.0,1.0,0.0,0.0,3.0,1.0,0.0,410.0,262.0,72.0,0.0,0.0,76.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",137.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,784.0,768.0,0.0,0.0,0.0,16.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,HIB,"Hibbing, MN: Range Regional",52.0,8.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,2234.0,103.0,2131.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,HLN,"Helena, MT: Helena Regional",96.0,7.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,680.0,67.0,584.0,29.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,HOB,"Hobbs, NM: Lea County Regional",18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,HOU,"Houston, TX: William P Hobby",4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,178.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",65.0,8.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,421.0,240.0,0.0,0.0,0.0,181.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",31.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,17.0,0.0,0.0,0.0,23.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,HYS,"Hays, KS: Hays Regional",54.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,39.0,0.0,0.0,0.0,25.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",220.0,37.0,27.0,4.0,0.0,0.0,6.0,7.0,0.0,3736.0,2946.0,188.0,0.0,0.0,602.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1247.0,133.0,98.0,16.0,8.0,0.0,11.0,4.0,0.0,11621.0,8262.0,2044.0,542.0,0.0,773.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",177.0,22.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1288.0,1089.0,199.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,IDA,"Idaho Falls, ID: Idaho Falls Regional",189.0,11.0,5.0,4.0,0.0,0.0,2.0,0.0,0.0,449.0,123.0,166.0,0.0,0.0,160.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,IMT,"Iron Mountain/Kingsfd, MI: Ford",61.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,144.0,73.0,71.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",68.0,11.0,8.0,1.0,0.0,0.0,2.0,1.0,0.0,686.0,347.0,80.0,0.0,0.0,259.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,INL,"International Falls, MN: Falls International Einarson Field",52.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,133.0,106.0,27.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,ITH,"Ithaca/Cortland, NY: Ithaca Tompkins Regional",4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,110.0,0.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",200.0,15.0,8.0,2.0,2.0,0.0,3.0,3.0,8.0,1717.0,201.0,1196.0,216.0,0.0,104.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",38.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,98.0,0.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,JLN,"Joplin, MO: Joplin Regional",62.0,9.0,3.0,0.0,0.0,0.0,6.0,4.0,0.0,981.0,97.0,0.0,0.0,0.0,884.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,JMS,"Jamestown, ND: Jamestown Regional",84.0,9.0,8.0,1.0,0.0,0.0,0.0,1.0,4.0,1110.0,832.0,278.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,JST,"Johnstown, PA: John Murtha Johnstown-Cambria County",53.0,8.0,5.0,0.0,0.0,0.0,3.0,4.0,0.0,1029.0,495.0,0.0,0.0,0.0,534.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,LAN,"Lansing, MI: Capital Region International",10.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,783.0,744.0,39.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,LAR,"Laramie, WY: Laramie Regional",53.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,998.0,912.0,86.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",263.0,15.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,888.0,509.0,0.0,0.0,0.0,379.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2622.0,162.0,93.0,30.0,11.0,0.0,28.0,20.0,5.0,12311.0,5486.0,4027.0,912.0,0.0,1886.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",92.0,10.0,3.0,5.0,0.0,0.0,2.0,3.0,0.0,1762.0,154.0,1560.0,0.0,0.0,48.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,LBF,"North Platte, NE: North Platte Regional Airport Lee Bird Field",53.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,271.0,253.0,0.0,0.0,0.0,18.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,LBL,"Liberal, KS: Liberal Mid-America Regional",53.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,LCH,"Lake Charles, LA: Lake Charles Regional",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,LEX,"Lexington, KY: Blue Grass",4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",70.0,4.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,211.0,87.0,0.0,0.0,0.0,124.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",117.0,9.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,858.0,280.0,132.0,0.0,0.0,446.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",66.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,2021-01-01
2021,1,OO,SkyWest Airlines Inc.,LNK,"Lincoln, NE: Lincoln Airport",35.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,881.0,97.0,784.0,0.0,0.0,0.0,2021-01-01
